epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,581.9996337890625,,,,,
0,,19,,415.9234924316406,,,,,
0,,29,,308.185302734375,,,,,
0,,30,,,535.6401977539062,0.08683137595653534,620.653564453125,0.08290565758943558,535.6401977539062
0,,30,545.1671142578125,,,,,,
,0.001,31,,,,,,,
1,,39,,267.90594482421875,,,,,
1,,49,,287.8480224609375,,,,,
1,,59,,285.94268798828125,,,,,
1,,61,,,514.9483642578125,0.07711285352706909,576.848876953125,0.07534314692020416,514.9483642578125
1,,61,284.70159912109375,,,,,,
,0.001,62,,,,,,,
2,,69,,244.1204071044922,,,,,
2,,79,,211.1876678466797,,,,,
2,,89,,239.04928588867188,,,,,
2,,92,,,507.24285888671875,0.07690107822418213,566.6895751953125,0.07502604275941849,507.24285888671875
2,,92,225.4690704345703,,,,,,
,0.001,93,,,,,,,
3,,99,,206.59927368164062,,,,,
3,,109,,210.24673461914062,,,,,
3,,119,,180.04891967773438,,,,,
3,,123,,,552.9302368164062,0.08218399435281754,608.358642578125,0.08040954172611237,552.9302368164062
3,,123,195.28756713867188,,,,,,
,0.001,124,,,,,,,
4,,129,,167.13302612304688,,,,,
4,,139,,160.91513061523438,,,,,
4,,149,,176.55978393554688,,,,,
4,,154,,,528.8671264648438,0.07276760786771774,574.8253784179688,0.07263945788145065,528.8671264648438
4,,154,177.79466247558594,,,,,,
,0.001,155,,,,,,,
5,,159,,149.27145385742188,,,,,
5,,169,,131.52560424804688,,,,,
5,,179,,154.2600860595703,,,,,
5,,185,,,479.80755615234375,0.06917380541563034,527.8404541015625,0.06826260685920715,479.80755615234375
5,,185,163.49827575683594,,,,,,
,0.001,186,,,,,,,
6,,189,,144.87786865234375,,,,,
6,,199,,153.5242919921875,,,,,
6,,209,,144.14723205566406,,,,,
6,,216,,,476.9293212890625,0.06637810170650482,521.3132934570312,0.06600982695817947,476.9293212890625
6,,216,152.87939453125,,,,,,
,0.001,217,,,,,,,
7,,219,,138.73377990722656,,,,,
7,,229,,131.98158264160156,,,,,
7,,239,,143.48846435546875,,,,,
7,,247,,,461.4573669433594,0.06072648987174034,504.91766357421875,0.06121912598609924,461.4573669433594
7,,247,145.54200744628906,,,,,,
,0.001,248,,,,,,,
8,,249,,152.4308624267578,,,,,
8,,259,,143.7777099609375,,,,,
8,,269,,150.66256713867188,,,,,
8,,278,,,448.3443603515625,0.06082625314593315,492.3340759277344,0.06083589792251587,448.3443603515625
8,,278,141.56980895996094,,,,,,
,0.001,279,,,,,,,
9,,279,,153.47750854492188,,,,,
9,,289,,146.075927734375,,,,,
9,,299,,121.9309310913086,,,,,
9,,309,,149.4532470703125,,,,,
9,,309,,,442.37982177734375,0.0569586344063282,484.0599060058594,0.05790575221180916,442.37982177734375
9,,309,136.24327087402344,,,,,,
,0.001,310,,,,,,,
10,,319,,152.3679962158203,,,,,
10,,329,,135.65798950195312,,,,,
10,,339,,123.77587890625,,,,,
10,,340,,,424.2977294921875,0.05844369903206825,466.45550537109375,0.05824176222085953,424.2977294921875
10,,340,141.40419006347656,,,,,,
,0.001,341,,,,,,,
11,,349,,117.91181945800781,,,,,
11,,359,,121.49488830566406,,,,,
11,,369,,137.6345672607422,,,,,
11,,371,,,482.4075622558594,0.06432843208312988,525.9285888671875,0.06450533866882324,482.4075622558594
11,,371,136.5352783203125,,,,,,
,0.001,372,,,,,,,
12,,379,,127.64642333984375,,,,,
12,,389,,116.12545013427734,,,,,
12,,399,,126.51423645019531,,,,,
12,,402,,,362.17205810546875,0.049694254994392395,405.07476806640625,0.049659691751003265,362.17205810546875
12,,402,132.9752655029297,,,,,,
,0.001,403,,,,,,,
13,,409,,124.8782958984375,,,,,
13,,419,,137.25717163085938,,,,,
13,,429,,126.5714340209961,,,,,
13,,433,,,431.9042053222656,0.056861355900764465,475.7164306640625,0.05731138959527016,431.9042053222656
13,,433,127.3863296508789,,,,,,
,0.001,434,,,,,,,
14,,439,,115.8874282836914,,,,,
14,,449,,155.63450622558594,,,,,
14,,459,,125.94554138183594,,,,,
14,,464,,,416.53741455078125,0.05469716340303421,461.0708312988281,0.05510468780994415,416.53741455078125
14,,464,126.11683654785156,,,,,,
,0.001,465,,,,,,,
15,,469,,115.56590270996094,,,,,
15,,479,,135.9461669921875,,,,,
15,,489,,127.62015533447266,,,,,
15,,495,,,350.7868347167969,0.04720680043101311,396.34844970703125,0.04749538376927376,350.7868347167969
15,,495,126.78136444091797,,,,,,
,0.001,496,,,,,,,
16,,499,,138.01373291015625,,,,,
16,,509,,122.74211120605469,,,,,
16,,519,,115.38570404052734,,,,,
16,,526,,,364.8612365722656,0.04976494982838631,409.4726257324219,0.04990177974104881,364.8612365722656
16,,526,123.67216491699219,,,,,,
,0.001,527,,,,,,,
17,,529,,127.44901275634766,,,,,
17,,539,,112.76765441894531,,,,,
17,,549,,122.2440414428711,,,,,
17,,557,,,413.11077880859375,0.05364729091525078,456.2702331542969,0.05430543050169945,413.11077880859375
17,,557,121.61019134521484,,,,,,
,0.001,558,,,,,,,
18,,559,,109.78541564941406,,,,,
18,,569,,123.82368469238281,,,,,
18,,579,,113.4100570678711,,,,,
18,,588,,,411.35772705078125,0.05400870367884636,453.3685302734375,0.05462080240249634,411.35772705078125
18,,588,116.19603729248047,,,,,,
,0.001,589,,,,,,,
19,,589,,109.30125427246094,,,,,
19,,599,,117.49876403808594,,,,,
19,,609,,106.20713806152344,,,,,
19,,619,,126.3327865600586,,,,,
19,,619,,,378.21478271484375,0.05238879472017288,421.1668395996094,0.052204132080078125,378.21478271484375
19,,619,122.08499908447266,,,,,,
,0.001,620,,,,,,,
20,,629,,112.81864166259766,,,,,
20,,639,,118.2234878540039,,,,,
20,,649,,114.14908599853516,,,,,
20,,650,,,393.16357421875,0.0523945689201355,436.3449401855469,0.052696771919727325,393.16357421875
20,,650,115.19867706298828,,,,,,
