epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,373.18084716796875,,,,,
0,,19,,331.76397705078125,,,,,
0,,21,,,1500.538818359375,0.2369355708360672,1520.758544921875,0.2708071768283844,1000.293701171875
0,,21,461.4189758300781,,,,,,
,0.001,22,,,,,,,
1,,29,,213.26535034179688,,,,,
1,,39,,167.4358367919922,,,,,
1,,43,,,965.260498046875,0.15361766517162323,991.0967407226562,0.1681070327758789,669.823486328125
1,,43,202.3432159423828,,,,,,
,0.001,44,,,,,,,
2,,49,,145.12925720214844,,,,,
2,,59,,106.4305191040039,,,,,
2,,65,,,636.4758911132812,0.10307881981134415,672.7013549804688,0.11017737537622452,574.9449462890625
2,,65,124.34441375732422,,,,,,
,0.001,66,,,,,,,
3,,69,,114.61466217041016,,,,,
3,,79,,85.01310729980469,,,,,
3,,87,,,581.4545288085938,0.09495300054550171,619.6851196289062,0.1010957583785057,476.7077331542969
3,,87,92.76819610595703,,,,,,
,0.001,88,,,,,,,
4,,89,,83.25132751464844,,,,,
4,,99,,74.32286071777344,,,,,
4,,109,,70.45948791503906,,,,,
4,,109,,,578.1254272460938,0.09441853314638138,617.1093139648438,0.10049951076507568,483.9960021972656
4,,109,78.97891235351562,,,,,,
,0.001,110,,,,,,,
5,,119,,70.18968200683594,,,,,
5,,129,,65.16192626953125,,,,,
5,,131,,,550.94873046875,0.09032946079969406,590.6572875976562,0.09593185782432556,446.0379333496094
5,,131,71.35018920898438,,,,,,
,0.001,132,,,,,,,
6,,139,,72.49771881103516,,,,,
6,,149,,62.003173828125,,,,,
6,,153,,,556.6118774414062,0.09121623635292053,595.942138671875,0.09695125371217728,460.5709533691406
6,,153,65.80441284179688,,,,,,
,0.001,154,,,,,,,
7,,159,,70.06257629394531,,,,,
7,,169,,51.32805633544922,,,,,
7,,175,,,563.2825927734375,0.09234747290611267,602.2754516601562,0.09823207557201385,462.90447998046875
7,,175,63.480464935302734,,,,,,
,0.001,176,,,,,,,
8,,179,,59.35625076293945,,,,,
8,,189,,57.5468635559082,,,,,
8,,197,,,621.5538330078125,0.10133776813745499,659.9569091796875,0.10829764604568481,485.2520751953125
8,,197,60.285484313964844,,,,,,
,0.001,198,,,,,,,
9,,199,,51.419456481933594,,,,,
9,,209,,55.552886962890625,,,,,
9,,219,,51.45589065551758,,,,,
9,,219,,,597.9258422851562,0.09773112833499908,636.865966796875,0.10426905006170273,460.0289001464844
9,,219,59.285396575927734,,,,,,
,0.001,220,,,,,,,
10,,229,,61.17902755737305,,,,,
10,,239,,66.43742370605469,,,,,
10,,241,,,582.289306640625,0.0954187735915184,621.0537109375,0.10169027000665665,466.797607421875
10,,241,59.64375305175781,,,,,,
