epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,608.0123901367188,,,,,
0,,19,,364.2477722167969,,,,,
0,,29,,312.5901794433594,,,,,
0,,39,,273.8860168457031,,,,,
0,,49,,314.87811279296875,,,,,
0,,59,,298.8683166503906,,,,,
0,,59,,,575.731689453125,0.0933663472533226,621.5411376953125,0.08901792019605637,575.731689453125
0,,59,395.56640625,,,,,,
,0.001,60,,,,,,,
1,,69,,252.86911010742188,,,,,
1,,79,,222.9572296142578,,,,,
1,,89,,209.3531036376953,,,,,
1,,99,,186.33432006835938,,,,,
1,,109,,243.3935546875,,,,,
1,,119,,217.19985961914062,,,,,
1,,119,,,483.0674743652344,0.07323145866394043,526.2410278320312,0.07142838090658188,483.0674743652344
1,,119,239.73159790039062,,,,,,
,0.001,120,,,,,,,
2,,129,,208.9364776611328,,,,,
2,,139,,207.9067840576172,,,,,
2,,149,,178.03921508789062,,,,,
2,,159,,201.47091674804688,,,,,
2,,169,,199.99307250976562,,,,,
2,,179,,205.3762969970703,,,,,
2,,179,,,495.0473327636719,0.07790227979421616,536.3294067382812,0.07533916085958481,495.0473327636719
2,,179,198.3127899169922,,,,,,
,0.001,180,,,,,,,
3,,189,,190.2242431640625,,,,,
3,,199,,131.95706176757812,,,,,
3,,209,,166.04296875,,,,,
3,,219,,190.81304931640625,,,,,
3,,229,,181.3338623046875,,,,,
3,,239,,189.67100524902344,,,,,
3,,239,,,488.73358154296875,0.07889112085103989,533.0812377929688,0.0757913812994957,488.73358154296875
3,,239,178.96424865722656,,,,,,
,0.001,240,,,,,,,
4,,249,,171.90724182128906,,,,,
4,,259,,137.37550354003906,,,,,
4,,269,,170.6656951904297,,,,,
4,,279,,152.1871337890625,,,,,
4,,289,,132.728759765625,,,,,
4,,299,,117.31724548339844,,,,,
4,,299,,,500.615478515625,0.07910627871751785,541.668212890625,0.07631460577249527,500.615478515625
4,,299,157.27027893066406,,,,,,
,0.001,300,,,,,,,
5,,309,,127.2335205078125,,,,,
5,,319,,187.06375122070312,,,,,
5,,329,,175.87637329101562,,,,,
5,,339,,187.8883514404297,,,,,
5,,349,,127.32572937011719,,,,,
5,,359,,169.98558044433594,,,,,
5,,359,,,539.4183959960938,0.08149004727602005,576.1251220703125,0.07929357141256332,539.4183959960938
5,,359,149.05349731445312,,,,,,
,0.001,360,,,,,,,
6,,369,,150.36221313476562,,,,,
6,,379,,154.70095825195312,,,,,
6,,389,,181.73289489746094,,,,,
6,,399,,108.14725494384766,,,,,
6,,409,,123.720947265625,,,,,
6,,419,,151.23623657226562,,,,,
6,,419,,,484.088134765625,0.07744460552930832,527.043212890625,0.07450313866138458,484.088134765625
6,,419,141.40975952148438,,,,,,
