epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,428.9452209472656,,,,,
0,,19,,272.39642333984375,,,,,
0,,21,,,1367.3426513671875,0.216582790017128,1392.806884765625,0.24516527354717255,942.7484130859375
0,,21,410.6198425292969,,,,,,
,0.001,22,,,,,,,
1,,29,,222.2799530029297,,,,,
1,,39,,146.66769409179688,,,,,
1,,43,,,824.62353515625,0.13216838240623474,862.1561889648438,0.1433933973312378,627.0426025390625
1,,43,187.93202209472656,,,,,,
,0.001,44,,,,,,,
2,,49,,141.92486572265625,,,,,
2,,59,,131.44036865234375,,,,,
2,,65,,,397.4798278808594,0.06722141802310944,438.8750915527344,0.070543073117733,436.2743225097656
2,,65,130.17295837402344,,,,,,
,0.001,66,,,,,,,
3,,69,,102.28048706054688,,,,,
3,,79,,95.28367614746094,,,,,
3,,87,,,543.7789916992188,0.09071918576955795,583.6430053710938,0.09649655967950821,443.17401123046875
3,,87,93.5416259765625,,,,,,
,0.001,88,,,,,,,
4,,89,,90.21742248535156,,,,,
4,,99,,83.6871109008789,,,,,
4,,109,,76.64204406738281,,,,,
4,,109,,,554.256103515625,0.09238836169242859,593.27392578125,0.09834251552820206,422.74365234375
4,,109,80.59078979492188,,,,,,
,0.001,110,,,,,,,
5,,119,,74.94844055175781,,,,,
5,,129,,67.3691177368164,,,,,
5,,131,,,585.4563598632812,0.09681225568056107,620.203125,0.1031329333782196,434.31134033203125
5,,131,73.85910034179688,,,,,,
,0.001,132,,,,,,,
6,,139,,78.43016815185547,,,,,
6,,149,,68.53093719482422,,,,,
6,,153,,,519.0113525390625,0.08601118624210358,558.6414794921875,0.09119443595409393,390.9316711425781
6,,153,71.35089874267578,,,,,,
,0.001,154,,,,,,,
7,,159,,76.2029037475586,,,,,
7,,169,,65.62492370605469,,,,,
7,,175,,,543.927978515625,0.0897584930062294,581.75244140625,0.09531652927398682,411.85638427734375
7,,175,65.46770477294922,,,,,,
,0.001,176,,,,,,,
8,,179,,67.32984924316406,,,,,
8,,189,,57.18619918823242,,,,,
8,,197,,,532.4720458984375,0.08797265589237213,571.6691284179688,0.09336664527654648,384.4637451171875
8,,197,63.298072814941406,,,,,,
,0.001,198,,,,,,,
9,,199,,62.86669158935547,,,,,
9,,209,,51.55449676513672,,,,,
9,,219,,59.494232177734375,,,,,
9,,219,,,495.77801513671875,0.08214645832777023,535.51953125,0.08687791973352432,380.6070556640625
9,,219,60.49732971191406,,,,,,
,0.001,220,,,,,,,
10,,229,,63.55889892578125,,,,,
10,,239,,57.13243865966797,,,,,
10,,241,,,538.6456298828125,0.08839602023363113,575.325439453125,0.09374494105577469,404.23797607421875
10,,241,59.83387756347656,,,,,,
,0.001,242,,,,,,,
11,,249,,56.61652755737305,,,,,
11,,259,,66.04900360107422,,,,,
11,,263,,,536.2935791015625,0.0884789302945137,573.5018920898438,0.09389177709817886,393.5019226074219
11,,263,56.811668395996094,,,,,,
,0.001,264,,,,,,,
12,,269,,62.85255813598633,,,,,
12,,279,,46.08848571777344,,,,,
12,,285,,,506.8200378417969,0.08393007516860962,545.4358520507812,0.08886754512786865,389.5716552734375
12,,285,57.719383239746094,,,,,,
,0.001,286,,,,,,,
13,,289,,52.64668655395508,,,,,
13,,299,,54.218284606933594,,,,,
13,,307,,,527.7471923828125,0.086651511490345,565.3992309570312,0.09181825071573257,400.0389709472656
13,,307,55.06765365600586,,,,,,
,0.001,308,,,,,,,
14,,309,,59.37746047973633,,,,,
14,,319,,65.26708984375,,,,,
14,,329,,53.37963104248047,,,,,
14,,329,,,542.16015625,0.0889216810464859,581.084716796875,0.09436370432376862,398.8588562011719
14,,329,57.03193664550781,,,,,,
