epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0005,0,,,,,,,
0,,9,,415.18243408203125,,,,,
0,,19,,284.2249755859375,,,,,
0,,21,,,603.5676879882812,0.09932245314121246,642.0464477539062,0.10607984662055969,603.5676879882812
0,,21,388.04559326171875,,,,,,
,0.0005,22,,,,,,,
1,,29,,270.206787109375,,,,,
1,,39,,246.761474609375,,,,,
1,,43,,,520.27392578125,0.08972588181495667,557.3157348632812,0.09564376622438431,520.27392578125
1,,43,260.4029235839844,,,,,,
,0.0005,44,,,,,,,
2,,49,,202.4099578857422,,,,,
2,,59,,177.44940185546875,,,,,
2,,65,,,523.8721313476562,0.09234072268009186,559.8660888671875,0.09867513924837112,523.8721313476562
2,,65,187.54673767089844,,,,,,
,0.0005,66,,,,,,,
3,,69,,176.29928588867188,,,,,
3,,79,,138.43643188476562,,,,,
3,,87,,,486.52349853515625,0.08483100682497025,523.215087890625,0.09020017832517624,486.52349853515625
3,,87,149.72572326660156,,,,,,
,0.0005,88,,,,,,,
4,,89,,151.32518005371094,,,,,
4,,99,,127.11751556396484,,,,,
4,,109,,140.8490447998047,,,,,
4,,109,,,534.431884765625,0.09244000166654587,564.29296875,0.09850586950778961,534.431884765625
4,,109,134.16403198242188,,,,,,
,0.0005,110,,,,,,,
5,,119,,134.33108520507812,,,,,
5,,129,,117.9581298828125,,,,,
5,,131,,,409.1982421875,0.07253071665763855,445.94256591796875,0.07666796445846558,409.1982421875
5,,131,123.74530792236328,,,,,,
,0.0005,132,,,,,,,
6,,139,,125.60237884521484,,,,,
6,,149,,118.24650573730469,,,,,
6,,153,,,530.6640625,0.09123945236206055,560.1526489257812,0.0971478745341301,530.6640625
6,,153,122.346435546875,,,,,,
,0.0005,154,,,,,,,
7,,159,,133.636962890625,,,,,
7,,169,,102.54024505615234,,,,,
7,,175,,,401.5619812011719,0.06998908519744873,439.6552429199219,0.07381435483694077,401.5619812011719
7,,175,118.03669738769531,,,,,,
,0.0005,176,,,,,,,
8,,179,,114.95816802978516,,,,,
8,,189,,98.64179992675781,,,,,
8,,197,,,419.7629089355469,0.07331990450620651,457.11590576171875,0.07749110460281372,419.7629089355469
8,,197,111.97116088867188,,,,,,
,0.0005,198,,,,,,,
9,,199,,124.37113952636719,,,,,
9,,209,,105.9542465209961,,,,,
9,,219,,106.11004638671875,,,,,
9,,219,,,395.8745422363281,0.06949009746313095,433.46051025390625,0.07331828027963638,395.8745422363281
9,,219,113.4153060913086,,,,,,
,0.0005,220,,,,,,,
10,,229,,110.39030456542969,,,,,
10,,239,,111.63333892822266,,,,,
10,,241,,,441.27166748046875,0.0766853541135788,477.3477783203125,0.08117648959159851,441.27166748046875
10,,241,105.40055847167969,,,,,,
,0.0005,242,,,,,,,
11,,249,,119.9598159790039,,,,,
11,,259,,102.08897399902344,,,,,
11,,263,,,405.9540710449219,0.07155201584100723,442.9018249511719,0.07561543583869934,405.9540710449219
11,,263,103.91958618164062,,,,,,
,0.0005,264,,,,,,,
12,,269,,93.89813232421875,,,,,
12,,279,,106.69083404541016,,,,,
12,,285,,,397.9904479980469,0.07036414742469788,434.3470153808594,0.0743238553404808,397.9904479980469
12,,285,102.94756317138672,,,,,,
,0.0005,286,,,,,,,
13,,289,,104.19355773925781,,,,,
13,,299,,97.9049301147461,,,,,
13,,307,,,395.42681884765625,0.069571852684021,432.1833190917969,0.07341475039720535,395.42681884765625
13,,307,103.3160400390625,,,,,,
,0.0005,308,,,,,,,
14,,309,,86.76799774169922,,,,,
14,,319,,129.1886444091797,,,,,
14,,329,,91.60071563720703,,,,,
14,,329,,,381.2194519042969,0.06693950295448303,417.6409606933594,0.07045546919107437,381.2194519042969
14,,329,108.28300476074219,,,,,,
,0.0005,330,,,,,,,
15,,339,,92.86457824707031,,,,,
15,,349,,97.73042297363281,,,,,
15,,351,,,472.7931213378906,0.08145948499441147,509.8424987792969,0.08648132532835007,472.7931213378906
15,,351,97.46530151367188,,,,,,
,0.0005,352,,,,,,,
16,,359,,106.08878326416016,,,,,
16,,369,,84.02264404296875,,,,,
16,,373,,,411.5594177246094,0.07163596153259277,449.6925964355469,0.0756295770406723,411.5594177246094
16,,373,97.42729949951172,,,,,,
,0.0005,374,,,,,,,
17,,379,,85.34867858886719,,,,,
17,,389,,92.84700012207031,,,,,
17,,395,,,437.620849609375,0.07630922645330429,474.4032287597656,0.08083265274763107,437.620849609375
17,,395,94.57524108886719,,,,,,
,0.0005,396,,,,,,,
18,,399,,85.81513214111328,,,,,
18,,409,,91.16080474853516,,,,,
18,,417,,,406.411376953125,0.07172369956970215,443.5593566894531,0.07582210004329681,406.411376953125
18,,417,99.91252899169922,,,,,,
,0.0005,418,,,,,,,
19,,419,,82.8360595703125,,,,,
19,,429,,98.0429916381836,,,,,
19,,439,,110.904541015625,,,,,
19,,439,,,394.0643005371094,0.06915745884180069,430.90081787109375,0.07283638417720795,394.0643005371094
19,,439,91.23387908935547,,,,,,
