epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
7,,239,,,586.8203735351562,0.08147355914115906,633.8412475585938,0.08096736669540405,586.8203735351562
7,,239,161.47457885742188,,,,,,
,0.001,240,,,,,,,
8,,249,,152.45831298828125,,,,,
8,,259,,161.2722625732422,,,,,
8,,269,,155.0838165283203,,,,,
8,,269,,,567.2655639648438,0.08389345556497574,617.9257202148438,0.08210229128599167,567.2655639648438
8,,269,155.21263122558594,,,,,,
,0.001,270,,,,,,,
9,,279,,136.92257690429688,,,,,
9,,289,,155.68728637695312,,,,,
9,,299,,138.28738403320312,,,,,
9,,299,,,524.4041137695312,0.07515567541122437,569.7313842773438,0.07417313009500504,524.4041137695312
9,,299,150.88873291015625,,,,,,
,0.001,300,,,,,,,
10,,309,,157.62179565429688,,,,,
10,,319,,135.71865844726562,,,,,
10,,329,,147.16506958007812,,,,,
10,,329,,,536.0230102539062,0.0765819102525711,582.9890747070312,0.07562817633152008,536.0230102539062
10,,329,147.4035186767578,,,,,,
,0.001,330,,,,,,,
11,,339,,130.16847229003906,,,,,
11,,349,,130.06155395507812,,,,,
11,,359,,128.3079376220703,,,,,
11,,359,,,531.3419799804688,0.07456818222999573,575.3324584960938,0.07397134602069855,531.3419799804688
11,,359,144.51365661621094,,,,,,
,0.001,360,,,,,,,
12,,369,,139.78536987304688,,,,,
12,,379,,158.1473846435547,,,,,
12,,389,,164.30783081054688,,,,,
12,,389,,,523.2909545898438,0.07497888803482056,568.765869140625,0.0740010067820549,523.2909545898438
12,,389,145.03286743164062,,,,,,
,0.001,390,,,,,,,
13,,399,,139.59068298339844,,,,,
13,,409,,146.72836303710938,,,,,
13,,419,,141.9636993408203,,,,,
13,,419,,,531.5565185546875,0.072642982006073,571.1956176757812,0.07251537591218948,531.5565185546875
13,,419,137.8739471435547,,,,,,
,0.001,420,,,,,,,
14,,429,,126.46624755859375,,,,,
14,,439,,113.51069641113281,,,,,
14,,449,,131.45004272460938,,,,,
14,,449,,,521.2094116210938,0.07390768080949783,562.3213500976562,0.07321587204933167,521.2094116210938
14,,449,133.49954223632812,,,,,,
,0.001,450,,,,,,,
15,,459,,125.39986419677734,,,,,
15,,469,,124.2335433959961,,,,,
15,,479,,126.1015625,,,,,
15,,479,,,512.3262939453125,0.07434588670730591,554.8001708984375,0.0732429176568985,512.3262939453125
15,,479,135.2342071533203,,,,,,
,0.001,480,,,,,,,
16,,489,,116.42887878417969,,,,,
16,,499,,138.08755493164062,,,,,
16,,509,,131.11587524414062,,,,,
16,,509,,,525.8013916015625,0.07490244507789612,567.4664306640625,0.0740867629647255,525.8013916015625
16,,509,129.0706329345703,,,,,,
,0.001,510,,,,,,,
17,,519,,127.9178237915039,,,,,
17,,529,,132.64344787597656,,,,,
17,,539,,116.91987609863281,,,,,
17,,539,,,515.903564453125,0.07199165970087051,554.6101684570312,0.07156191021203995,515.903564453125
17,,539,127.55713653564453,,,,,,
,0.001,540,,,,,,,
18,,549,,130.54356384277344,,,,,
18,,559,,136.49513244628906,,,,,
18,,569,,122.7044906616211,,,,,
18,,569,,,529.7327880859375,0.07570882886648178,569.6220092773438,0.07487846910953522,529.7327880859375
18,,569,128.74354553222656,,,,,,
,0.001,570,,,,,,,
19,,579,,133.35403442382812,,,,,
19,,589,,124.46232604980469,,,,,
19,,599,,136.95701599121094,,,,,
19,,599,,,542.8453979492188,0.07885641604661942,582.5174560546875,0.07769239693880081,542.8453979492188
19,,599,126.33264923095703,,,,,,
,0.001,600,,,,,,,
20,,609,,113.15301513671875,,,,,
20,,619,,125.94755554199219,,,,,
20,,629,,142.04531860351562,,,,,
20,,629,,,526.158203125,0.07521425187587738,565.6478881835938,0.07435807585716248,526.158203125
20,,629,124.5877685546875,,,,,,
