epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0005,0,,,,,,,
0,,9,,764.91943359375,,,,,
0,,19,,365.3604736328125,,,,,
0,,29,,291.27294921875,,,,,
0,,29,,,609.4044189453125,0.08896569162607193,671.5359497070312,0.08733488619327545,609.4044189453125
0,,29,555.5360717773438,,,,,,
,0.0005,30,,,,,,,
1,,39,,294.8531188964844,,,,,
1,,49,,220.73684692382812,,,,,
1,,59,,178.4156494140625,,,,,
1,,59,,,498.0867919921875,0.07845548540353775,561.2469482421875,0.07580334693193436,498.0867919921875
1,,59,231.6674041748047,,,,,,
,0.0005,60,,,,,,,
2,,69,,175.17762756347656,,,,,
2,,79,,152.32423400878906,,,,,
2,,89,,187.73817443847656,,,,,
2,,89,,,483.3404846191406,0.06387298554182053,527.7850341796875,0.06417371332645416,483.3404846191406
2,,89,182.19387817382812,,,,,,
,0.0005,90,,,,,,,
3,,99,,198.21437072753906,,,,,
3,,109,,138.53707885742188,,,,,
3,,119,,156.87643432617188,,,,,
3,,119,,,510.46734619140625,0.07177241891622543,554.7276611328125,0.07125497609376907,510.46734619140625
3,,119,159.36094665527344,,,,,,
,0.0005,120,,,,,,,
4,,129,,145.04580688476562,,,,,
4,,139,,124.15321350097656,,,,,
4,,149,,145.78753662109375,,,,,
4,,149,,,430.6126708984375,0.05337122082710266,477.3089904785156,0.054354023188352585,430.6126708984375
4,,149,146.01719665527344,,,,,,
,0.0005,150,,,,,,,
5,,159,,144.7320098876953,,,,,
5,,169,,135.7677459716797,,,,,
5,,179,,133.1756134033203,,,,,
5,,179,,,366.7176818847656,0.04807516187429428,409.5273742675781,0.048367440700531006,366.7176818847656
5,,179,139.5988006591797,,,,,,
,0.0005,180,,,,,,,
6,,189,,128.93833923339844,,,,,
6,,199,,119.3446273803711,,,,,
6,,209,,116.9860610961914,,,,,
6,,209,,,374.15728759765625,0.05292053520679474,413.4196472167969,0.052555497735738754,374.15728759765625
6,,209,137.77008056640625,,,,,,
,0.0005,210,,,,,,,
7,,219,,111.97383880615234,,,,,
7,,229,,115.58354187011719,,,,,
7,,239,,119.83868408203125,,,,,
7,,239,,,402.0469970703125,0.0527920126914978,444.012451171875,0.05315157398581505,402.0469970703125
7,,239,127.74668884277344,,,,,,
,0.0005,240,,,,,,,
8,,249,,103.5768051147461,,,,,
8,,259,,113.3505630493164,,,,,
8,,269,,125.55976867675781,,,,,
8,,269,,,360.334716796875,0.04696540907025337,399.9122619628906,0.04735638201236725,360.334716796875
8,,269,119.32103729248047,,,,,,
,0.0005,270,,,,,,,
9,,279,,118.39278411865234,,,,,
9,,289,,134.77944946289062,,,,,
9,,299,,112.4954833984375,,,,,
9,,299,,,349.18310546875,0.04639333859086037,389.3272399902344,0.0466127023100853,349.18310546875
9,,299,129.2301483154297,,,,,,
,0.0005,300,,,,,,,
10,,309,,121.8563003540039,,,,,
10,,319,,133.40890502929688,,,,,
10,,329,,110.82225036621094,,,,,
10,,329,,,359.48681640625,0.047324635088443756,400.4010314941406,0.047645654529333115,359.48681640625
10,,329,123.97438049316406,,,,,,
,0.0005,330,,,,,,,
11,,339,,117.03108215332031,,,,,
11,,349,,126.80256652832031,,,,,
11,,359,,126.13664245605469,,,,,
11,,359,,,400.3179626464844,0.05132819712162018,441.8501892089844,0.05193314701318741,400.3179626464844
11,,359,115.15291595458984,,,,,,
,0.0005,360,,,,,,,
12,,369,,123.56364440917969,,,,,
12,,379,,116.1482162475586,,,,,
12,,389,,149.10226440429688,,,,,
12,,389,,,366.9400634765625,0.05037212744355202,406.5096740722656,0.05030117183923721,366.9400634765625
12,,389,113.52748107910156,,,,,,
,0.0005,390,,,,,,,
13,,399,,106.97471618652344,,,,,
13,,409,,109.20335388183594,,,,,
13,,419,,109.70228576660156,,,,,
13,,419,,,377.4532775878906,0.0507412850856781,417.8815612792969,0.05089113488793373,377.4532775878906
13,,419,117.53162384033203,,,,,,
,0.0005,420,,,,,,,
14,,429,,114.37493896484375,,,,,
14,,439,,116.05257415771484,,,,,
14,,449,,108.23371887207031,,,,,
14,,449,,,334.6898193359375,0.046461936086416245,375.3602294921875,0.04631752893328667,334.6898193359375
14,,449,112.05654907226562,,,,,,
,0.0005,450,,,,,,,
15,,459,,95.0802230834961,,,,,
15,,469,,127.06002044677734,,,,,
15,,479,,105.60206604003906,,,,,
15,,479,,,391.3474426269531,0.050032176077365875,433.9175109863281,0.05064530298113823,391.3474426269531
15,,479,109.58246612548828,,,,,,
,0.0005,480,,,,,,,
16,,489,,92.51375579833984,,,,,
16,,499,,109.86820983886719,,,,,
16,,509,,94.2334213256836,,,,,
16,,509,,,407.75054931640625,0.05135412514209747,451.7795715332031,0.052101388573646545,407.75054931640625
16,,509,108.20555114746094,,,,,,
,0.0005,510,,,,,,,
17,,519,,109.52996826171875,,,,,
17,,529,,98.65899658203125,,,,,
17,,539,,108.2067642211914,,,,,
