epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0003,0,,,,,,,
0,,9,,745.83251953125,,,,,
0,,19,,424.6298828125,,,,,
0,,29,,385.04241943359375,,,,,
0,,30,,,628.8699340820312,0.10440099239349365,712.6166381835938,0.09826409816741943,628.8699340820312
0,,30,604.3413696289062,,,,,,
,0.0003,31,,,,,,,
1,,39,,341.07513427734375,,,,,
1,,49,,313.32427978515625,,,,,
1,,59,,239.89346313476562,,,,,
1,,61,,,673.2037963867188,0.11311990022659302,742.5896606445312,0.10626814514398575,673.2037963867188
1,,61,314.8232727050781,,,,,,
,0.0003,62,,,,,,,
2,,69,,244.73489379882812,,,,,
2,,79,,246.7664031982422,,,,,
2,,89,,248.30642700195312,,,,,
2,,92,,,562.7266235351562,0.09401977062225342,628.1759033203125,0.08909722417593002,562.7266235351562
2,,92,247.62811279296875,,,,,,
,0.0003,93,,,,,,,
3,,99,,226.2489013671875,,,,,
3,,109,,203.17771911621094,,,,,
3,,119,,207.7010955810547,,,,,
3,,123,,,554.2948608398438,0.09031284600496292,614.6467895507812,0.08629418909549713,554.2948608398438
3,,123,216.47344970703125,,,,,,
,0.0003,124,,,,,,,
4,,129,,203.21224975585938,,,,,
4,,139,,170.78285217285156,,,,,
4,,149,,168.2307891845703,,,,,
4,,154,,,505.7458190917969,0.08036325871944427,561.7633056640625,0.07744913548231125,505.7458190917969
4,,154,194.34017944335938,,,,,,
,0.0003,155,,,,,,,
5,,159,,203.47976684570312,,,,,
5,,169,,190.8915557861328,,,,,
5,,179,,194.34625244140625,,,,,
5,,185,,,508.5458679199219,0.07815948873758316,562.1021118164062,0.07597988098859787,508.5458679199219
5,,185,184.41441345214844,,,,,,
,0.0003,186,,,,,,,
6,,189,,163.9875946044922,,,,,
6,,199,,164.80902099609375,,,,,
6,,209,,150.8138885498047,,,,,
6,,216,,,481.7487487792969,0.07137349247932434,533.5975341796875,0.07003819197416306,481.7487487792969
6,,216,165.57672119140625,,,,,,
,0.0003,217,,,,,,,
7,,219,,154.62942504882812,,,,,
7,,229,,145.68438720703125,,,,,
7,,239,,191.8121337890625,,,,,
7,,247,,,521.4078979492188,0.0789799615740776,573.3011474609375,0.07701524347066879,521.4078979492188
7,,247,166.75506591796875,,,,,,
,0.0003,248,,,,,,,
8,,249,,166.84458923339844,,,,,
8,,259,,140.3607635498047,,,,,
8,,269,,150.5760040283203,,,,,
8,,278,,,511.3224182128906,0.07878891378641129,563.2966918945312,0.0765337273478508,511.3224182128906
8,,278,150.05101013183594,,,,,,
,0.0003,279,,,,,,,
9,,279,,149.73306274414062,,,,,
9,,289,,140.2417449951172,,,,,
9,,299,,136.56454467773438,,,,,
9,,309,,147.01710510253906,,,,,
9,,309,,,467.09320068359375,0.0674397349357605,519.503662109375,0.06641944497823715,467.09320068359375
9,,309,149.5782012939453,,,,,,
,0.0003,310,,,,,,,
10,,319,,134.5201416015625,,,,,
10,,329,,160.16114807128906,,,,,
10,,339,,144.36416625976562,,,,,
10,,340,,,485.3372497558594,0.06826820224523544,534.661376953125,0.06766607612371445,485.3372497558594
10,,340,144.4512176513672,,,,,,
,0.0003,341,,,,,,,
11,,349,,162.04144287109375,,,,,
11,,359,,133.4737548828125,,,,,
11,,369,,144.35696411132812,,,,,
11,,371,,,445.90570068359375,0.06233774498105049,492.19281005859375,0.0619453601539135,445.90570068359375
11,,371,139.74935913085938,,,,,,
,0.0003,372,,,,,,,
12,,379,,130.63145446777344,,,,,
12,,389,,142.3555908203125,,,,,
12,,399,,120.03531646728516,,,,,
12,,402,,,524.8272705078125,0.07995332777500153,572.141845703125,0.07796482741832733,524.8272705078125
12,,402,139.0794219970703,,,,,,
,0.0003,403,,,,,,,
13,,409,,133.35610961914062,,,,,
13,,419,,122.87870788574219,,,,,
13,,429,,133.60003662109375,,,,,
13,,433,,,476.57257080078125,0.07204332947731018,524.2969360351562,0.07032088935375214,476.57257080078125
13,,433,138.15394592285156,,,,,,
,0.0003,434,,,,,,,
14,,439,,132.40576171875,,,,,
14,,449,,158.0156707763672,,,,,
14,,459,,138.25291442871094,,,,,
14,,464,,,537.697998046875,0.08069955557584763,583.7205200195312,0.07885666191577911,537.697998046875
14,,464,133.2797393798828,,,,,,
,0.0003,465,,,,,,,
15,,469,,143.2117156982422,,,,,
15,,479,,124.41727447509766,,,,,
15,,489,,138.8268585205078,,,,,
15,,495,,,476.83001708984375,0.07082633674144745,522.9628295898438,0.06938682496547699,476.83001708984375
15,,495,131.39646911621094,,,,,,
,0.0003,496,,,,,,,
16,,499,,120.6883544921875,,,,,
16,,509,,133.45040893554688,,,,,
16,,519,,154.41177368164062,,,,,
16,,526,,,451.81219482421875,0.06184643507003784,497.63873291015625,0.06170053780078888,451.81219482421875
16,,526,129.44554138183594,,,,,,
