epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,9,,550.0538940429688,,,,,
0,,19,,470.4618225097656,,,,,
0,,29,,365.26959228515625,,,,,
0,,39,,318.62225341796875,,,,,
0,,49,,293.86285400390625,,,,,
0,,59,,280.2691955566406,,,,,
0,,61,,,571.9173583984375,0.08088285475969315,612.6563110351562,0.08023978024721146,571.9173583984375
0,,61,436.2084655761719,,,,,,
,0.001,62,,,,,,,
1,,69,,282.0352478027344,,,,,
1,,79,,262.62713623046875,,,,,
1,,89,,217.7001953125,,,,,
1,,99,,183.19583129882812,,,,,
1,,109,,179.52911376953125,,,,,
1,,119,,193.66873168945312,,,,,
1,,123,,,628.0438842773438,0.10102938115596771,671.37841796875,0.09651663899421692,628.0438842773438
1,,123,224.3135986328125,,,,,,
,0.001,124,,,,,,,
2,,129,,239.80386352539062,,,,,
2,,139,,217.6880340576172,,,,,
2,,149,,183.79891967773438,,,,,
2,,159,,175.1421661376953,,,,,
2,,169,,163.08941650390625,,,,,
2,,179,,173.27755737304688,,,,,
2,,185,,,585.1327514648438,0.08586902916431427,624.1654663085938,0.08427631855010986,585.1327514648438
2,,185,180.2118377685547,,,,,,
,0.001,186,,,,,,,
3,,189,,155.2693328857422,,,,,
3,,199,,171.13491821289062,,,,,
3,,209,,162.0133819580078,,,,,
3,,219,,177.4060821533203,,,,,
3,,229,,166.82211303710938,,,,,
3,,239,,141.0625,,,,,
3,,247,,,543.67578125,0.07787397503852844,579.0697021484375,0.07694239914417267,543.67578125
3,,247,161.0537567138672,,,,,,
,0.001,248,,,,,,,
4,,249,,152.25924682617188,,,,,
4,,259,,156.6101531982422,,,,,
4,,269,,146.32046508789062,,,,,
4,,279,,142.55430603027344,,,,,
4,,289,,136.66806030273438,,,,,
4,,299,,148.4443817138672,,,,,
4,,309,,132.31422424316406,,,,,
4,,309,,,487.9088439941406,0.06833737343549728,522.3592529296875,0.06790950149297714,487.9088439941406
4,,309,146.1783447265625,,,,,,
,0.001,310,,,,,,,
5,,319,,148.39410400390625,,,,,
5,,329,,128.82223510742188,,,,,
5,,339,,118.57929992675781,,,,,
5,,349,,165.6481475830078,,,,,
5,,359,,170.21275329589844,,,,,
5,,369,,143.7550048828125,,,,,
5,,371,,,523.9618530273438,0.07455472648143768,558.4630126953125,0.07380468398332596,523.9618530273438
5,,371,143.29298400878906,,,,,,
,0.001,372,,,,,,,
6,,379,,139.2748260498047,,,,,
6,,389,,141.49647521972656,,,,,
6,,399,,133.54608154296875,,,,,
6,,409,,138.51254272460938,,,,,
6,,419,,184.64088439941406,,,,,
6,,429,,167.29702758789062,,,,,
6,,433,,,462.59820556640625,0.06286760419607162,493.7337341308594,0.06286348402500153,462.59820556640625
6,,433,140.9458465576172,,,,,,
,0.001,434,,,,,,,
7,,439,,142.34803771972656,,,,,
7,,449,,140.96409606933594,,,,,
7,,459,,149.3513946533203,,,,,
7,,469,,112.90705871582031,,,,,
7,,479,,127.34085845947266,,,,,
7,,489,,127.34039306640625,,,,,
7,,495,,,460.64208984375,0.05936969444155693,494.25335693359375,0.060113973915576935,460.64208984375
7,,495,137.7216339111328,,,,,,
,0.001,496,,,,,,,
8,,499,,124.21513366699219,,,,,
8,,509,,142.06056213378906,,,,,
8,,519,,137.7880096435547,,,,,
8,,529,,113.0719985961914,,,,,
8,,539,,131.29959106445312,,,,,
8,,549,,137.97506713867188,,,,,
