epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0005,0,,,,,,,
0,,9,,480.8291931152344,,,,,
0,,19,,341.74285888671875,,,,,
0,,21,,,817.3895874023438,0.131094828248024,850.8633422851562,0.14190100133419037,817.3895874023438
0,,21,493.3688659667969,,,,,,
,0.0005,22,,,,,,,
1,,29,,269.3266296386719,,,,,
1,,39,,286.64581298828125,,,,,
1,,43,,,747.3283081054688,0.12047126144170761,779.654052734375,0.12968586385250092,747.3283081054688
1,,43,311.2377624511719,,,,,,
,0.0005,44,,,,,,,
2,,49,,292.1496887207031,,,,,
2,,59,,256.2089538574219,,,,,
2,,65,,,568.1122436523438,0.09250959753990173,603.7296142578125,0.09822307527065277,568.1122436523438
2,,65,258.2466735839844,,,,,,
,0.0005,66,,,,,,,
3,,69,,238.56503295898438,,,,,
3,,79,,176.3291015625,,,,,
3,,87,,,569.6657104492188,0.09253817051649094,606.094970703125,0.09827253967523575,569.6657104492188
3,,87,201.72964477539062,,,,,,
,0.0005,88,,,,,,,
4,,89,,157.7861328125,,,,,
4,,99,,164.87330627441406,,,,,
4,,109,,156.23934936523438,,,,,
4,,109,,,510.4766845703125,0.08402666449546814,548.3136596679688,0.0889260545372963,510.4766845703125
4,,109,175.7228240966797,,,,,,
,0.0005,110,,,,,,,
5,,119,,152.75259399414062,,,,,
5,,129,,145.54632568359375,,,,,
5,,131,,,549.4642333984375,0.09183087944984436,583.6178588867188,0.09759701788425446,549.4642333984375
5,,131,153.814208984375,,,,,,
,0.0005,132,,,,,,,
6,,139,,126.1874008178711,,,,,
6,,149,,126.80230712890625,,,,,
6,,153,,,478.6220703125,0.08091023564338684,517.9351806640625,0.08566811680793762,478.6220703125
6,,153,146.76922607421875,,,,,,
,0.0005,154,,,,,,,
7,,159,,123.91939544677734,,,,,
7,,169,,132.81813049316406,,,,,
7,,175,,,540.7874145507812,0.0911940261721611,577.006591796875,0.09703189134597778,540.7874145507812
7,,175,142.65956115722656,,,,,,
,0.0005,176,,,,,,,
8,,179,,129.7915496826172,,,,,
8,,189,,128.0598602294922,,,,,
8,,197,,,543.0111083984375,0.09164027124643326,579.1407470703125,0.09757579863071442,543.0111083984375
8,,197,136.23866271972656,,,,,,
,0.0005,198,,,,,,,
9,,199,,124.39878845214844,,,,,
9,,209,,130.26638793945312,,,,,
9,,219,,116.06791687011719,,,,,
9,,219,,,514.9888916015625,0.0873686745762825,553.5691528320312,0.09291794896125793,514.9888916015625
9,,219,128.48040771484375,,,,,,
,0.0005,220,,,,,,,
10,,229,,127.67460632324219,,,,,
10,,239,,148.326416015625,,,,,
10,,241,,,523.9489135742188,0.08863013237714767,562.0357055664062,0.09430941939353943,523.9489135742188
10,,241,127.19579315185547,,,,,,
,0.0005,242,,,,,,,
11,,249,,130.6280517578125,,,,,
11,,259,,111.7164535522461,,,,,
11,,263,,,512.2698974609375,0.08666031807661057,550.6950073242188,0.09213081747293472,512.2698974609375
11,,263,122.34740447998047,,,,,,
