epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.0005,0,,,,,,,
0,,9,,561.7698364257812,,,,,
0,,19,,408.0475158691406,,,,,
0,,21,,,971.1510620117188,0.15480975806713104,993.4217529296875,0.16934996843338013,971.1510620117188
0,,21,586.7929077148438,,,,,,
,0.0005,22,,,,,,,
1,,29,,322.84796142578125,,,,,
1,,39,,265.7327880859375,,,,,
1,,43,,,930.7139892578125,0.15092197060585022,955.1199340820312,0.16550390422344208,930.7139892578125
1,,43,281.55877685546875,,,,,,
,0.0005,44,,,,,,,
2,,49,,226.1287078857422,,,,,
2,,59,,214.7061767578125,,,,,
2,,65,,,818.5841064453125,0.13339506089687347,843.5296630859375,0.14484266936779022,818.5841064453125
2,,65,211.05355834960938,,,,,,
,0.0005,66,,,,,,,
3,,69,,188.62451171875,,,,,
3,,79,,195.83177185058594,,,,,
3,,87,,,765.1673583984375,0.12495509535074234,792.4239501953125,0.13521599769592285,765.1673583984375
3,,87,180.64256286621094,,,,,,
,0.0005,88,,,,,,,
4,,89,,174.7941131591797,,,,,
4,,99,,209.8246612548828,,,,,
4,,109,,166.3199920654297,,,,,
4,,109,,,791.8509521484375,0.12890119850635529,817.3780517578125,0.13962769508361816,791.8509521484375
4,,109,169.88201904296875,,,,,,
,0.0005,110,,,,,,,
5,,119,,159.91268920898438,,,,,
5,,129,,162.1009979248047,,,,,
5,,131,,,735.9247436523438,0.12051299959421158,764.6861572265625,0.13008686900138855,735.9247436523438
5,,131,157.76377868652344,,,,,,
,0.0005,132,,,,,,,
6,,139,,138.49525451660156,,,,,
6,,149,,158.4837188720703,,,,,
6,,153,,,769.2470703125,0.12541376054286957,796.7236328125,0.1356617659330368,769.2470703125
6,,153,148.13165283203125,,,,,,
,0.0005,154,,,,,,,
7,,159,,126.92323303222656,,,,,
7,,169,,135.42947387695312,,,,,
7,,175,,,712.819091796875,0.11691252887248993,741.6110229492188,0.12593130767345428,712.819091796875
7,,175,135.904296875,,,,,,
,0.0005,176,,,,,,,
8,,179,,130.0919189453125,,,,,
8,,189,,112.8958740234375,,,,,
8,,197,,,689.05908203125,0.11294570565223694,718.8054809570312,0.12136510014533997,689.05908203125
8,,197,130.70692443847656,,,,,,
,0.0005,198,,,,,,,
9,,199,,136.41934204101562,,,,,
9,,209,,128.1240234375,,,,,
9,,219,,118.32331848144531,,,,,
9,,219,,,714.009033203125,0.11654479801654816,741.9392700195312,0.1254170835018158,714.009033203125
9,,219,126.3072738647461,,,,,,
,0.0005,220,,,,,,,
10,,229,,113.0326919555664,,,,,
10,,239,,118.3268051147461,,,,,
10,,241,,,619.108642578125,0.10177092254161835,651.7951049804688,0.10876914858818054,619.108642578125
10,,241,122.78015899658203,,,,,,
,0.0005,242,,,,,,,
11,,249,,109.8804931640625,,,,,
11,,259,,122.1414794921875,,,,,
11,,263,,,691.5517578125,0.11363900452852249,719.7196044921875,0.12213506549596786,691.5517578125
11,,263,119.523193359375,,,,,,
,0.0005,264,,,,,,,
12,,269,,104.65055847167969,,,,,
12,,279,,112.6419448852539,,,,,
12,,285,,,666.6685791015625,0.10915765911340714,695.3698120117188,0.1169973611831665,666.6685791015625
12,,285,115.9595947265625,,,,,,
,0.0005,286,,,,,,,
13,,289,,118.61756896972656,,,,,
13,,299,,101.73440551757812,,,,,
13,,307,,,668.19970703125,0.10914219915866852,697.1966552734375,0.11693987250328064,668.19970703125
13,,307,114.525390625,,,,,,
,0.0005,308,,,,,,,
14,,309,,104.51998138427734,,,,,
14,,319,,124.11212158203125,,,,,
14,,329,,92.09353637695312,,,,,
14,,329,,,674.0111083984375,0.11080760508775711,702.0499267578125,0.11885514855384827,674.0111083984375
14,,329,109.31828308105469,,,,,,
,0.0005,330,,,,,,,
15,,339,,115.31392669677734,,,,,
15,,349,,104.0716552734375,,,,,
15,,351,,,659.7820434570312,0.1080721840262413,687.607421875,0.11570719629526138,659.7820434570312
15,,351,107.64000701904297,,,,,,
