epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
13,,329,,124.90867614746094,,,,,
13,,339,,123.8226547241211,,,,,
13,,349,,129.50259399414062,,,,,
13,,349,,,430.99517822265625,0.0623781755566597,472.5564270019531,0.06400394439697266,430.99517822265625
13,,349,130.69532775878906,,,,,,
,0.0003,350,,,,,,,
14,,359,,126.82151794433594,,,,,
14,,369,,109.56953430175781,,,,,
14,,374,,,444.71820068359375,0.06398557126522064,486.3485412597656,0.06617013365030289,444.71820068359375
14,,374,127.43380737304688,,,,,,
,0.0003,375,,,,,,,
15,,379,,117.51338195800781,,,,,
15,,389,,116.33332824707031,,,,,
15,,399,,122.0137710571289,,,,,
15,,399,,,419.9229736328125,0.06099391728639603,460.67071533203125,0.062483251094818115,419.9229736328125
15,,399,123.53152465820312,,,,,,
,0.0003,400,,,,,,,
16,,409,,126.49247741699219,,,,,
16,,419,,132.62689208984375,,,,,
16,,424,,,416.739013671875,0.06052374839782715,460.301025390625,0.06160490959882736,416.739013671875
16,,424,122.17411041259766,,,,,,
,0.0003,425,,,,,,,
17,,429,,113.6692886352539,,,,,
17,,439,,111.0787353515625,,,,,
17,,449,,106.18931579589844,,,,,
17,,449,,,421.01324462890625,0.06054101139307022,461.8682861328125,0.062132153660058975,421.01324462890625
17,,449,117.79415130615234,,,,,,
,0.0003,450,,,,,,,
18,,459,,123.24458312988281,,,,,
18,,469,,124.07511901855469,,,,,
18,,474,,,414.85345458984375,0.06025681644678116,456.2252197265625,0.06155301630496979,414.85345458984375
18,,474,114.71961212158203,,,,,,
,0.0003,475,,,,,,,
19,,479,,121.05690002441406,,,,,
19,,489,,113.37393951416016,,,,,
19,,499,,112.4518814086914,,,,,
19,,499,,,416.44171142578125,0.059888459742069244,457.1523132324219,0.06144753098487854,416.44171142578125
19,,499,113.76087188720703,,,,,,
,0.0003,500,,,,,,,
20,,509,,101.71331787109375,,,,,
20,,519,,88.9836196899414,,,,,
20,,524,,,431.44781494140625,0.061648041009902954,472.1593322753906,0.06349027901887894,431.44781494140625
20,,524,111.19021606445312,,,,,,
,0.0003,525,,,,,,,
21,,529,,101.6235580444336,,,,,
21,,539,,107.36970520019531,,,,,
21,,549,,96.97457885742188,,,,,
21,,549,,,423.8523254394531,0.061227116733789444,467.4842224121094,0.06250875443220139,423.8523254394531
21,,549,111.1617202758789,,,,,,
,0.0003,550,,,,,,,
22,,559,,91.83416748046875,,,,,
22,,569,,108.34211730957031,,,,,
22,,574,,,429.01611328125,0.06201690435409546,472.24560546875,0.0634254440665245,429.01611328125
22,,574,108.10250091552734,,,,,,
,0.0003,575,,,,,,,
23,,579,,105.52754211425781,,,,,
23,,589,,108.97514343261719,,,,,
23,,599,,117.0540542602539,,,,,
23,,599,,,442.029296875,0.06328719109296799,484.7599182128906,0.06510484218597412,442.029296875
23,,599,108.57461547851562,,,,,,
