date,ticker,Open,High,Low,Close,Adj Close,Volume
2018-10-25,BBRI.JK,2645.408935546875,2727.2255859375,2645.408935546875,2727.2255859375,1760.6466064453125,144333712.0
2018-10-26,BBRI.JK,2727.2255859375,2745.4072265625,2709.044189453125,2718.134765625,1754.7779541015625,72852718.0
2018-10-29,BBRI.JK,2727.2255859375,2745.4072265625,2681.77197265625,2681.77197265625,1731.302978515625,56418764.0
2018-10-30,BBRI.JK,2690.862548828125,2754.497802734375,2681.77197265625,2754.497802734375,1778.2532958984375,79624985.0
2018-10-31,BBRI.JK,2772.679443359375,2863.5869140625,2754.497802734375,2863.5869140625,1848.679443359375,240391992.0
2018-11-01,BBRI.JK,2899.949951171875,2954.494384765625,2872.677734375,2909.040771484375,1878.0235595703125,216901746.0
2018-11-02,BBRI.JK,2945.403564453125,2990.857421875,2899.949951171875,2981.7666015625,1924.9739990234375,184006228.0
2018-11-05,BBRI.JK,2963.585205078125,2981.7666015625,2927.22216796875,2972.676025390625,1919.1053466796875,87555902.0
2018-11-06,BBRI.JK,2981.7666015625,3027.220458984375,2963.585205078125,3027.220458984375,1954.3179931640625,153414589.0
2018-11-07,BBRI.JK,3036.311279296875,3063.58349609375,3009.038818359375,3063.58349609375,1977.7938232421875,178995971.0
2018-11-08,BBRI.JK,3090.855712890625,3172.67236328125,3081.764892578125,3136.3095703125,2024.743896484375,220276054.0
2018-11-09,BBRI.JK,3118.1279296875,3118.1279296875,3027.220458984375,3036.311279296875,1960.18701171875,126597116.0
2018-11-12,BBRI.JK,3018.129638671875,3054.49267578125,2981.7666015625,2981.7666015625,1924.9739990234375,84809154.0
2018-11-13,BBRI.JK,2981.7666015625,3054.49267578125,2936.31298828125,3045.40185546875,1966.0556640625,112074555.0
2018-11-14,BBRI.JK,3045.40185546875,3109.037109375,3045.40185546875,3045.40185546875,1966.0556640625,125174682.0
2018-11-15,BBRI.JK,3063.58349609375,3109.037109375,3027.220458984375,3099.946533203125,2001.268798828125,117577840.0
