date,ticker,title,description,link,source,title_clean,text_clean
2021-03-17,BBCA.JK,"IHSG Ditutup Turun 0,51 Persen, Asing Lepas BBRI dan BBCA - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxNSTNieXJCeDR4WDdEZEFhTFlqTlpaV1dxQmNta0kxSjc3Q0g4Z0lfeEdYMWI3cFhvZk1LVHc1WThTWU5hYjBDQTNKZVZVWTNhMkFLSTVpWlVSeFhyMzFWVkJSdlh4WmZ2YzNzVnlYMk9IMTdKb083TXBwU3g0R2wzMEVJbXFjMVJMVDhZd25qWG5tQ2xJenc2bEtpMS11SHJUc0RDVHJwaWV4Zw?oc=5"" target=""_blank"">IHSG Ditutup Turun 0,51 Persen, Asing Lepas BBRI dan BBCA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxNSTNieXJCeDR4WDdEZEFhTFlqTlpaV1dxQmNta0kxSjc3Q0g4Z0lfeEdYMWI3cFhvZk1LVHc1WThTWU5hYjBDQTNKZVZVWTNhMkFLSTVpWlVSeFhyMzFWVkJSdlh4WmZ2YzNzVnlYMk9IMTdKb083TXBwU3g0R2wzMEVJbXFjMVJMVDhZd25qWG5tQ2xJenc2bEtpMS11SHJUc0RDVHJwaWV4Zw?oc=5,Kompas.com,"ihsg ditutup turun 0,51 persen, asing lepas bbri dan bbca - kompas.com","ihsg ditutup turun 0,51 persen, asing lepas bbri dan bbca - kompas.com. ihsg ditutup turun 0,51 persen, asing lepas bbri dan bbca &nbsp;&nbsp; kompas.com"
2021-08-02,BBCA.JK,"Bakal Stock Split, Jadi Berapa Harga Saham BCA? - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxQQ2V3N0pFTTVpQVNETlQ0QkNDY2tRNzAyaUw5YkxZeFJBYmFqRExBY2I5VnNOMmtlTUlxSjBkUmt0UEpJZnJlTVZkaWJzOGllbXJEUnVoRzZyMGJwMGdpU2wwaFNqeEJlSEtqeDR3YmRtSTZQaENEd25wUjZTaXRCZnpGN1VXZXFnRlpMdG5fSXc1QVZrUlE4N3RTQTZNYzlwSjNrbXdiMW9rdw?oc=5"" target=""_blank"">Bakal Stock Split, Jadi Berapa Harga Saham BCA?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQQ2V3N0pFTTVpQVNETlQ0QkNDY2tRNzAyaUw5YkxZeFJBYmFqRExBY2I5VnNOMmtlTUlxSjBkUmt0UEpJZnJlTVZkaWJzOGllbXJEUnVoRzZyMGJwMGdpU2wwaFNqeEJlSEtqeDR3YmRtSTZQaENEd25wUjZTaXRCZnpGN1VXZXFnRlpMdG5fSXc1QVZrUlE4N3RTQTZNYzlwSjNrbXdiMW9rdw?oc=5,Kompas.com,"bakal stock split, jadi berapa harga saham bca? - kompas.com","bakal stock split, jadi berapa harga saham bca? - kompas.com. bakal stock split, jadi berapa harga saham bca? &nbsp;&nbsp; kompas.com"
2021-09-08,BBCA.JK,1 Lot Berapa Lembar Saham? Berikut Penjelasannya - Kompas.com,"<a href=""https://news.google.com/rss/articles/CBMiqwFBVV95cUxQSlNCTUtiVE54d2I2QTlWLU50TEdXd0JzeURLenZtakxObGxHVWxtakhndmdJMGZZOXJsRk5FaWdKTWZYVnB0Q0pYU19YMFdSWEVkemVFSkFleW85cmlQTUYtNGY3ODE4WGxiSE1BOVNmNGxQNVFwUU9sN25leUgyeGgzSmRCT3I0RzNEd2dHRUdGMHlmaUcxWGdYbXJXaHBzUzktQVVtRm4xbTQ?oc=5"" target=""_blank"">1 Lot Berapa Lembar Saham? Berikut Penjelasannya</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQSlNCTUtiVE54d2I2QTlWLU50TEdXd0JzeURLenZtakxObGxHVWxtakhndmdJMGZZOXJsRk5FaWdKTWZYVnB0Q0pYU19YMFdSWEVkemVFSkFleW85cmlQTUYtNGY3ODE4WGxiSE1BOVNmNGxQNVFwUU9sN25leUgyeGgzSmRCT3I0RzNEd2dHRUdGMHlmaUcxWGdYbXJXaHBzUzktQVVtRm4xbTQ?oc=5,Kompas.com,1 lot berapa lembar saham? berikut penjelasannya - kompas.com,1 lot berapa lembar saham? berikut penjelasannya - kompas.com. 1 lot berapa lembar saham? berikut penjelasannya &nbsp;&nbsp; kompas.com
2021-10-13,BBCA.JK,"Hari Ini, Saham BCA Mulai Diperdagangkan dengan Harga Lebih ""Murah"" - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMitgFBVV95cUxNc19xYm1VdTF4X1dvMjA4NGM0bFFpUFN0eGpCNExuam1MZHJqSFlOVVk1a2xtVlZ0QlFOSGFnTTB0RXdpS3dSM3c0ZUdzODlKbGk3OTRhd2ROQ2xDV1RFTnI0R1UzeW83WEZpS2J0WHBlcFFqM2NXRVJjSkdXa2xHRksxT2JVODNhSzRybzc0UksyVnVuRWE0U0pFXzFoWHg5MmV4OFRJWllIQTNRaE9wbVE3dGNUZw?oc=5"" target=""_blank"">Hari Ini, Saham BCA Mulai Diperdagangkan dengan Harga Lebih ""Murah""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMitgFBVV95cUxNc19xYm1VdTF4X1dvMjA4NGM0bFFpUFN0eGpCNExuam1MZHJqSFlOVVk1a2xtVlZ0QlFOSGFnTTB0RXdpS3dSM3c0ZUdzODlKbGk3OTRhd2ROQ2xDV1RFTnI0R1UzeW83WEZpS2J0WHBlcFFqM2NXRVJjSkdXa2xHRksxT2JVODNhSzRybzc0UksyVnVuRWE0U0pFXzFoWHg5MmV4OFRJWllIQTNRaE9wbVE3dGNUZw?oc=5,Kompas.com,"hari ini, saham bca mulai diperdagangkan dengan harga lebih ""murah"" - kompas.com","hari ini, saham bca mulai diperdagangkan dengan harga lebih ""murah"" - kompas.com. hari ini, saham bca mulai diperdagangkan dengan harga lebih ""murah"" &nbsp;&nbsp; kompas.com"
2021-10-13,BBCA.JK,Mau Koleksi Saham BBCA Setelah Stock Split? Simak Saran Analis - Kompas.com,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxOQVJ6R0piMXRNWmZhdTZxT2FVYWxGRXk1T2prdGR6NHVhOHplSjlMdS1wM1A4bWgzay12ZEYxSC15TjhqYmtRaEFta2pCSXh2YVE3WWw3UjdOOWY0TUpzWGtqZ3ZlR1ZmRHNOTWZNeTFhVmt5X3pFWG1RTjFUa29iNHQ0MEpyNlBhVmMxSFpZeEVzdlNkOGoyRUpXNkJzSUlzWm1VcF8xejNSWEItbkFUYUx3?oc=5"" target=""_blank"">Mau Koleksi Saham BBCA Setelah Stock Split? Simak Saran Analis</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMisgFBVV95cUxOQVJ6R0piMXRNWmZhdTZxT2FVYWxGRXk1T2prdGR6NHVhOHplSjlMdS1wM1A4bWgzay12ZEYxSC15TjhqYmtRaEFta2pCSXh2YVE3WWw3UjdOOWY0TUpzWGtqZ3ZlR1ZmRHNOTWZNeTFhVmt5X3pFWG1RTjFUa29iNHQ0MEpyNlBhVmMxSFpZeEVzdlNkOGoyRUpXNkJzSUlzWm1VcF8xejNSWEItbkFUYUx3?oc=5,Kompas.com,mau koleksi saham bbca setelah stock split? simak saran analis - kompas.com,mau koleksi saham bbca setelah stock split? simak saran analis - kompas.com. mau koleksi saham bbca setelah stock split? simak saran analis &nbsp;&nbsp; kompas.com
2021-10-13,BBCA.JK,"Mulai Hari Ini, Saham BBCA Diperdagangkan dengan Harga Baru - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxQWTlQZHppd3hSOHNsSHhyQVBuaUx3cTJQTzBpVlZxdHdWZWpsUHhlTldIMklMamJPUmFtZVVaZHdxZTlmLUc0aThyTXRRQUo1UldYczhQTU9xX1pFSjB2MUM3aGl2UWxfM0I3VzBOVkUxeTFsNFg2dGNSU3FYM2Y3ZG9VMXdpR1A2RmxOQTBEQWlPVTV6RnpoM21BR0hyTVdKeFpjanZ6VU1PM041elE?oc=5"" target=""_blank"">Mulai Hari Ini, Saham BBCA Diperdagangkan dengan Harga Baru</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMirgFBVV95cUxQWTlQZHppd3hSOHNsSHhyQVBuaUx3cTJQTzBpVlZxdHdWZWpsUHhlTldIMklMamJPUmFtZVVaZHdxZTlmLUc0aThyTXRRQUo1UldYczhQTU9xX1pFSjB2MUM3aGl2UWxfM0I3VzBOVkUxeTFsNFg2dGNSU3FYM2Y3ZG9VMXdpR1A2RmxOQTBEQWlPVTV6RnpoM21BR0hyTVdKeFpjanZ6VU1PM041elE?oc=5,Kompas.com,"mulai hari ini, saham bbca diperdagangkan dengan harga baru - kompas.com","mulai hari ini, saham bbca diperdagangkan dengan harga baru - kompas.com. mulai hari ini, saham bbca diperdagangkan dengan harga baru &nbsp;&nbsp; kompas.com"
2021-12-24,BBCA.JK,"Rupiah dan IHSG Hijau di Sesi I, Asing Koleksi Saham BBCA, BBRI, dan EMTK - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxQeER0VkJPeHlfSGkzLWF2NGEzTXpFU3BKYTlwQWdtX3hDakx3OF81N19kQ3dLc1ZYajFFc0I3WnhJbHNRS19DbFpXUE5VVHc2V3hUSkdzdG5fRG9iRWdJMHZ3RGx6QWtWWmpsMnZBMmNCTGQwS2xxeXJGUHFTWnB2QjBJY1pFTTRubWRIZ2ZoTVBBcEVXMVBPOC1QSkx2MTlMMTZiVWgxbmNRTm15YmQ3eXpaWDJCUllPZzZRUnFn?oc=5"" target=""_blank"">Rupiah dan IHSG Hijau di Sesi I, Asing Koleksi Saham BBCA, BBRI, dan EMTK</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMivgFBVV95cUxQeER0VkJPeHlfSGkzLWF2NGEzTXpFU3BKYTlwQWdtX3hDakx3OF81N19kQ3dLc1ZYajFFc0I3WnhJbHNRS19DbFpXUE5VVHc2V3hUSkdzdG5fRG9iRWdJMHZ3RGx6QWtWWmpsMnZBMmNCTGQwS2xxeXJGUHFTWnB2QjBJY1pFTTRubWRIZ2ZoTVBBcEVXMVBPOC1QSkx2MTlMMTZiVWgxbmNRTm15YmQ3eXpaWDJCUllPZzZRUnFn?oc=5,Kompas.com,"rupiah dan ihsg hijau di sesi i, asing koleksi saham bbca, bbri, dan emtk - kompas.com","rupiah dan ihsg hijau di sesi i, asing koleksi saham bbca, bbri, dan emtk - kompas.com. rupiah dan ihsg hijau di sesi i, asing koleksi saham bbca, bbri, dan emtk &nbsp;&nbsp; kompas.com"
2022-02-16,BBCA.JK,"Rupiah dan IHSG Menguat di Sesi I, Asing Koleksi Saham ARTO, BBNI, dan BBCA - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPU2dKd1F2bm9mdjZRQjBLX25ST3A5QUVIcmpZYk9NTWd3MmQyb1drOS11NXNwRFNnSEhVQXNOUFNmY3FCNjIwSnJyWVQ2NkJzQ1JiVW41MmJrZHJvbmFkQnRBRUxuZzc4dExTV3d6WDhEWWNaVm5OTk9Tam56U0o4Z1FuT3M3Qk5WQ0tqWWItWGxCOUs4ZmpWd3VOZ24zMVBSekNfcklmWmpndmpfX0VIazBvS0YzZllnR2NTYmdlSzM?oc=5"" target=""_blank"">Rupiah dan IHSG Menguat di Sesi I, Asing Koleksi Saham ARTO, BBNI, dan BBCA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPU2dKd1F2bm9mdjZRQjBLX25ST3A5QUVIcmpZYk9NTWd3MmQyb1drOS11NXNwRFNnSEhVQXNOUFNmY3FCNjIwSnJyWVQ2NkJzQ1JiVW41MmJrZHJvbmFkQnRBRUxuZzc4dExTV3d6WDhEWWNaVm5OTk9Tam56U0o4Z1FuT3M3Qk5WQ0tqWWItWGxCOUs4ZmpWd3VOZ24zMVBSekNfcklmWmpndmpfX0VIazBvS0YzZllnR2NTYmdlSzM?oc=5,Kompas.com,"rupiah dan ihsg menguat di sesi i, asing koleksi saham arto, bbni, dan bbca - kompas.com","rupiah dan ihsg menguat di sesi i, asing koleksi saham arto, bbni, dan bbca - kompas.com. rupiah dan ihsg menguat di sesi i, asing koleksi saham arto, bbni, dan bbca &nbsp;&nbsp; kompas.com"
2022-03-16,BBCA.JK,"IHSG Menguat di Sesi I, Saham BBCA, BBNI, dan BBRI Diborong Asing - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxNR00xOUVFQzh6YU83SVVUc3Rmbkc5U1plWHVSWFEtWU1RV2FhWjBPOGF4TFhxMGY2bERHWUk2MlJmSXBRV292YnEwaC1jNFI2QldLeWVJRUlZc3Q3bk9LU0RuTEdyMS1hMXhhY19xQVRhOGdGVmQyRmJFR1NocjIxa2F6OWd3YUdsT3NlN0JKOGdGWC1Bb0N4WWtlblphR19ZY3c2aXZpdWwxNjB0ZTljM21FWQ?oc=5"" target=""_blank"">IHSG Menguat di Sesi I, Saham BBCA, BBNI, dan BBRI Diborong Asing</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMiswFBVV95cUxNR00xOUVFQzh6YU83SVVUc3Rmbkc5U1plWHVSWFEtWU1RV2FhWjBPOGF4TFhxMGY2bERHWUk2MlJmSXBRV292YnEwaC1jNFI2QldLeWVJRUlZc3Q3bk9LU0RuTEdyMS1hMXhhY19xQVRhOGdGVmQyRmJFR1NocjIxa2F6OWd3YUdsT3NlN0JKOGdGWC1Bb0N4WWtlblphR19ZY3c2aXZpdWwxNjB0ZTljM21FWQ?oc=5,Kompas.com,"ihsg menguat di sesi i, saham bbca, bbni, dan bbri diborong asing - kompas.com","ihsg menguat di sesi i, saham bbca, bbni, dan bbri diborong asing - kompas.com. ihsg menguat di sesi i, saham bbca, bbni, dan bbri diborong asing &nbsp;&nbsp; kompas.com"
2022-03-25,BBCA.JK,"Presdir BCA Borong Saham BBCA sampai Rp 5,1 Miliar, Ini Alasannya - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxPWFhjZnZjRDJtMTlQQkZPREp3clY2b3I0NnQ2ekxQdi1PUVl4d1d6WlRMTS0wTUFhRms3UjZGcTZybENvVmxSZzEydGtRaTM5WWpNR1Y5QVNzN011eHdRVkpxUUR4MW05UkZxbmREanNHZTI0WGVQb0FwOGxQbDQ3VUFFeVA3QUMxRGRxUWdWUmZTM2pZT2pHNV9vYXo4clBJQ0NfUk41SklYSFl5QXNyZzhSVXY0V21GaW9sbkhjYVc?oc=5"" target=""_blank"">Presdir BCA Borong Saham BBCA sampai Rp 5,1 Miliar, Ini Alasannya</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPWFhjZnZjRDJtMTlQQkZPREp3clY2b3I0NnQ2ekxQdi1PUVl4d1d6WlRMTS0wTUFhRms3UjZGcTZybENvVmxSZzEydGtRaTM5WWpNR1Y5QVNzN011eHdRVkpxUUR4MW05UkZxbmREanNHZTI0WGVQb0FwOGxQbDQ3VUFFeVA3QUMxRGRxUWdWUmZTM2pZT2pHNV9vYXo4clBJQ0NfUk41SklYSFl5QXNyZzhSVXY0V21GaW9sbkhjYVc?oc=5,Kompas.com,"presdir bca borong saham bbca sampai rp 5,1 miliar, ini alasannya - kompas.com","presdir bca borong saham bbca sampai rp 5,1 miliar, ini alasannya - kompas.com. presdir bca borong saham bbca sampai rp 5,1 miliar, ini alasannya &nbsp;&nbsp; kompas.com"
2022-03-25,BBCA.JK,"Ramai-ramai Bos-bos BCA Borong Saham BBCA, Ada Apa? - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMirgFBVV95cUxNN2pEQ24zUFQydWRJdkUzb01haVhoQU5GUzdLWkpLSm9hUzVGOEIxcDI0OWpfdlEwUWJxQkVkTWdpNHBmSkg5dGdtWU96anRfT01YaHBfQ3pMTkxiaXJvMWJMNkh0NlJDQnUwWGxiMDhKc2ZDdlE1dldGYUJ6aHB2WUNmN1QxRk5fVzBEWVNPUE9xV01faW9oeG56azZhVlQ5eFlnbE80LWFvc2VjT0E?oc=5"" target=""_blank"">Ramai-ramai Bos-bos BCA Borong Saham BBCA, Ada Apa?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMirgFBVV95cUxNN2pEQ24zUFQydWRJdkUzb01haVhoQU5GUzdLWkpLSm9hUzVGOEIxcDI0OWpfdlEwUWJxQkVkTWdpNHBmSkg5dGdtWU96anRfT01YaHBfQ3pMTkxiaXJvMWJMNkh0NlJDQnUwWGxiMDhKc2ZDdlE1dldGYUJ6aHB2WUNmN1QxRk5fVzBEWVNPUE9xV01faW9oeG56azZhVlQ5eFlnbE80LWFvc2VjT0E?oc=5,Kompas.com,"ramai-ramai bos-bos bca borong saham bbca, ada apa? - kompas.com","ramai-ramai bos-bos bca borong saham bbca, ada apa? - kompas.com. ramai-ramai bos-bos bca borong saham bbca, ada apa? &nbsp;&nbsp; kompas.com"
2022-03-31,BBCA.JK,"Gojek and Tokopedia’s GoTo raises $1.5b in IPO, valuing company at $38b - The Straits Times","<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxPNXFMdjdYR0tQeVZoTGY1WFlGWGJQUFlZWTVXRllyTHFrcjdzNFNkV1JrZ1BtNVZfTzkybmQtamVYWHcwUkt4SHBhV0ZUZ2JUcFcwZ0FHSXZKRlkxZmVHTEJTcjB1U0hzeWZ5NjNEQ0xaSTAzY2xsYWVkUldpQ1NnX1NTVHV4ZDEyZjZfbE43bnF2SWRDSnVHRHNUNHFCTEw5OGplc2R1UlQ3TW5tTGpqVlRrYU12Sm9Jc1ZVSUx6bFpyNVM1?oc=5"" target=""_blank"">Gojek and Tokopedia’s GoTo raises $1.5b in IPO, valuing company at $38b</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Straits Times</font>",https://news.google.com/rss/articles/CBMixAFBVV95cUxPNXFMdjdYR0tQeVZoTGY1WFlGWGJQUFlZWTVXRllyTHFrcjdzNFNkV1JrZ1BtNVZfTzkybmQtamVYWHcwUkt4SHBhV0ZUZ2JUcFcwZ0FHSXZKRlkxZmVHTEJTcjB1U0hzeWZ5NjNEQ0xaSTAzY2xsYWVkUldpQ1NnX1NTVHV4ZDEyZjZfbE43bnF2SWRDSnVHRHNUNHFCTEw5OGplc2R1UlQ3TW5tTGpqVlRrYU12Sm9Jc1ZVSUx6bFpyNVM1?oc=5,The Straits Times,"gojek and tokopedia’s goto raises $1.5b in ipo, valuing company at $38b - the straits times","gojek and tokopedia’s goto raises $1.5b in ipo, valuing company at $38b - the straits times. gojek and tokopedia’s goto raises $1.5b in ipo, valuing company at $38b &nbsp;&nbsp; the straits times"
2022-06-07,BBCA.JK,Central Asia: at the confluence of global water action and climate resilience Dushanbe conference to emphasize role of water in sustainable development - World Bank Blogs,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxNUklNNDVodHNtaFNOMHRhTjNsekFXZTNQMmFuaThGVWpDeEpuQk41Wkp0d3VzUGdrUmsxWVVQQkZnYnM5ekRDcVhVWFF4U1Y0bTFoTTg1ZHAtVGlIcmxDN3JEcTBycnlyOFgzeEJ4Q2VFdlkxZDhwQUpuZDRTR2tBVmVCbjVLZGtHYnBOT29GMkRsT3F4VjRKX3h3dmtDd2FjYjNwakZ2R2ZmRUNsMnotcDNhOHlmSjlUZFU3STF3Vjc?oc=5"" target=""_blank"">Central Asia: at the confluence of global water action and climate resilience Dushanbe conference to emphasize role of water in sustainable development</a>&nbsp;&nbsp;<font color=""#6f6f6f"">World Bank Blogs</font>",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNUklNNDVodHNtaFNOMHRhTjNsekFXZTNQMmFuaThGVWpDeEpuQk41Wkp0d3VzUGdrUmsxWVVQQkZnYnM5ekRDcVhVWFF4U1Y0bTFoTTg1ZHAtVGlIcmxDN3JEcTBycnlyOFgzeEJ4Q2VFdlkxZDhwQUpuZDRTR2tBVmVCbjVLZGtHYnBOT29GMkRsT3F4VjRKX3h3dmtDd2FjYjNwakZ2R2ZmRUNsMnotcDNhOHlmSjlUZFU3STF3Vjc?oc=5,World Bank Blogs,central asia: at the confluence of global water action and climate resilience dushanbe conference to emphasize role of water in sustainable development - world bank blogs,central asia: at the confluence of global water action and climate resilience dushanbe conference to emphasize role of water in sustainable development - world bank blogs. central asia: at the confluence of global water action and climate resilience dushanbe conference to emphasize role of water in sustainable development &nbsp;&nbsp; world bank blogs
2022-06-08,BBCA.JK,"IHSG Ditutup Menguat Sore Ini, Saham BMRI dan BBCA Laris Diborong Asing - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMivgFBVV95cUxOWnVERDF6WGV1SEt1Y1drN0RRUnA2cl9LaVh0Z1ZpOXBYZUpnR3htVE9OZWxtUGx5dXRKLTlKcmd4OUpDZ2lXZkNHNWhUeDVpTUVtYlFEMTlFWWp1WlUzWklXbXN6c01JSHk4cHZaQy1sSnBlWC03dnFFS01HRUdiSklONWM0dGR6TzBpeTJYVUhxQ3dEb0JITmlVNXVFTjYtU25HblJlTUFDRTdzTmg3OTlkd0Q5aFg4SFY0ekln?oc=5"" target=""_blank"">IHSG Ditutup Menguat Sore Ini, Saham BMRI dan BBCA Laris Diborong Asing</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMivgFBVV95cUxOWnVERDF6WGV1SEt1Y1drN0RRUnA2cl9LaVh0Z1ZpOXBYZUpnR3htVE9OZWxtUGx5dXRKLTlKcmd4OUpDZ2lXZkNHNWhUeDVpTUVtYlFEMTlFWWp1WlUzWklXbXN6c01JSHk4cHZaQy1sSnBlWC03dnFFS01HRUdiSklONWM0dGR6TzBpeTJYVUhxQ3dEb0JITmlVNXVFTjYtU25HblJlTUFDRTdzTmg3OTlkd0Q5aFg4SFY0ekln?oc=5,Kompas.com,"ihsg ditutup menguat sore ini, saham bmri dan bbca laris diborong asing - kompas.com","ihsg ditutup menguat sore ini, saham bmri dan bbca laris diborong asing - kompas.com. ihsg ditutup menguat sore ini, saham bmri dan bbca laris diborong asing &nbsp;&nbsp; kompas.com"
2022-06-10,BBCA.JK,"IHSG Ditutup Melemah di Akhir Pekan, Saham BBNI dan BBCA Ramai Dilepas Asing - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxQby1zQlJ6bHM2TTJBSWsxVWxCdGV1cFdXV0RlVF9hRGdQcXpjQmc4M3k4YXhWaWZVVUdITlBpN2REZkp2cWhyUktxOTFGLW93LWw5V3ZzYUNhV0VwZGxoVzFQSld1bjFaTTdHZVZZYW1IQ3p4cjh4TE9SOW1NR2hNWU1WMUVrZkdvQ3NIWWxlNUc0OFZFRkNxUGI1a1dTM0FfNjJidnRSRGg5LWp3MmZpRmRzQTZGNWhyTjNfVVNyemVLeF9Y?oc=5"" target=""_blank"">IHSG Ditutup Melemah di Akhir Pekan, Saham BBNI dan BBCA Ramai Dilepas Asing</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMixAFBVV95cUxQby1zQlJ6bHM2TTJBSWsxVWxCdGV1cFdXV0RlVF9hRGdQcXpjQmc4M3k4YXhWaWZVVUdITlBpN2REZkp2cWhyUktxOTFGLW93LWw5V3ZzYUNhV0VwZGxoVzFQSld1bjFaTTdHZVZZYW1IQ3p4cjh4TE9SOW1NR2hNWU1WMUVrZkdvQ3NIWWxlNUc0OFZFRkNxUGI1a1dTM0FfNjJidnRSRGg5LWp3MmZpRmRzQTZGNWhyTjNfVVNyemVLeF9Y?oc=5,Kompas.com,"ihsg ditutup melemah di akhir pekan, saham bbni dan bbca ramai dilepas asing - kompas.com","ihsg ditutup melemah di akhir pekan, saham bbni dan bbca ramai dilepas asing - kompas.com. ihsg ditutup melemah di akhir pekan, saham bbni dan bbca ramai dilepas asing &nbsp;&nbsp; kompas.com"
2022-09-18,BBCA.JK,"Bos BCA Jual Saham BBCA Senilai Rp 4,36 Miliar Buat Renovasi Rumah - Kompas.com","<a href=""https://news.google.com/rss/articles/CBMiuAFBVV95cUxPcWF1UWRfaVNXZ0Q5Sl9YenlfMEhYRHJ0MkNTY0ZhMDgwQkRaaGpJaDFBcWk5S2o2TXAyZEt1NnEtclVaZHJIZjhzZkZ0Q3R5eVRsNGRDV19DOFFwSDJKYm1HR1BhVlVkNmlSR3BtMm9ibm52SmVHWmpLV2NPZERzc3ZkbHlrWk4wODgycWxmN2NUSERTMTRlZkdnaW1oekNKRWZDTFJIRFExZjdhZ2FLeURCeXZoUGtQ?oc=5"" target=""_blank"">Bos BCA Jual Saham BBCA Senilai Rp 4,36 Miliar Buat Renovasi Rumah</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Kompas.com</font>",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPcWF1UWRfaVNXZ0Q5Sl9YenlfMEhYRHJ0MkNTY0ZhMDgwQkRaaGpJaDFBcWk5S2o2TXAyZEt1NnEtclVaZHJIZjhzZkZ0Q3R5eVRsNGRDV19DOFFwSDJKYm1HR1BhVlVkNmlSR3BtMm9ibm52SmVHWmpLV2NPZERzc3ZkbHlrWk4wODgycWxmN2NUSERTMTRlZkdnaW1oekNKRWZDTFJIRFExZjdhZ2FLeURCeXZoUGtQ?oc=5,Kompas.com,"bos bca jual saham bbca senilai rp 4,36 miliar buat renovasi rumah - kompas.com","bos bca jual saham bbca senilai rp 4,36 miliar buat renovasi rumah - kompas.com. bos bca jual saham bbca senilai rp 4,36 miliar buat renovasi rumah &nbsp;&nbsp; kompas.com"
